log,Model,Examination,Techniques,Test started,Test fail,Test fin,duration(ms),Initial,Tautology,ITS,BMC,Induction,PINS,PINSPOR,version
log339660723.txt,CloudDeployment-PT-6a,LTLFireability,-ltsminpath -its -smt ,18,0,18,5199,0,0,0,0,0,0,0,201802092155
log339660723.txt,Eratosthenes-PT-500,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,6539,0,0,0,0,0,0,0,201802092155
log339660723.txt,CSRepetitions-COL-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,6963,0,0,0,0,0,0,0,201802092155
log339660723.txt,CloudDeployment-PT-5a,CTLFireability,-ltsminpath -its -smt ,18,0,18,6076,0,0,0,0,0,0,0,201802092155
log339660723.txt,DNAwalker-PT-08ringLL,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5904,0,0,0,0,0,0,0,201802092155
log339660723.txt,DrinkVendingMachine-COL-02,ReachabilityFireability,-ltsminpath -its -smt ,19,0,19,8447,0,0,0,0,0,0,0,201802092155
log339660723.txt,ERK-PT-010000,LTLFireability,-ltsminpath -its -smt ,18,0,18,7982,0,0,0,0,0,0,0,201802092155
log339660723.txt,Eratosthenes-PT-500,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6188,0,0,0,0,0,0,0,201802092155
log339660723.txt,CloudDeployment-PT-7a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7333,0,0,0,0,0,0,0,201802092155
log339660723.txt,GlobalResAllocation-COL-03,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,9427,0,0,0,0,0,0,0,201802092155
log339660723.txt,Eratosthenes-PT-500,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5338,0,0,0,0,0,0,0,201802092155
log339660723.txt,DotAndBoxes-COL-2,LTLFireability,-ltsminpath -its -smt ,18,0,18,7165,0,0,0,0,0,0,0,201802092155
log339660723.txt,BridgeAndVehicles-PT-V04P05N02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,5181,0,0,0,0,0,0,0,201802092155
log339660723.txt,AutoFlight-PT-01b,LTLFireability,-ltsminpath -its -smt ,18,0,18,37835,0,0,0,0,0,0,0,201802092155
log339660723.txt,GlobalResAllocation-PT-03,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,9049,0,0,0,0,0,0,0,201802092155
log339660723.txt,BridgeAndVehicles-PT-V04P05N02,LTLFireability,-ltsminpath -its -smt ,18,0,18,5845,0,0,0,0,0,0,0,201802092155
log339660723.txt,CloudDeployment-PT-5a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,6972,0,0,0,0,0,0,0,201802092155
log339660723.txt,BridgeAndVehicles-PT-V04P05N02,CTLFireability,-ltsminpath -its -smt ,18,0,18,6050,0,0,0,0,0,0,0,201802092155
log339660723.txt,Diffusion2D-PT-D05N050,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5692,0,0,0,0,0,0,0,201802092155
log339660723.txt,BridgeAndVehicles-COL-V04P05N02,LTLFireability,-ltsminpath -its -smt ,18,0,18,7409,0,0,0,0,0,0,0,201802092155
log339660723.txt,DotAndBoxes-COL-2,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7918,0,0,0,0,0,0,0,201802092155
log339660723.txt,DotAndBoxes-COL-2,CTLFireability,-ltsminpath -its -smt ,18,0,18,7250,0,0,0,0,0,0,0,201802092155
log339660723.txt,AutoFlight-PT-06a,LTLFireability,-ltsminpath -its -smt ,18,0,18,7863,0,0,0,0,0,0,0,201802092155
log339660723.txt,AutoFlight-PT-05a,CTLFireability,-ltsminpath -its -smt ,18,0,18,8841,0,0,0,0,0,0,0,201802092155
log339660724.txt,AirplaneLD-COL-0010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,10743,0,0,16,0,0,0,0,201802092155
log339660724.txt,AirplaneLD-PT-0010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2926,0,0,16,0,0,0,0,201802092155
log339660724.txt,BridgeAndVehicles-COL-V04P05N02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,6114,0,0,16,0,0,0,0,201802092155
log339660724.txt,CSRepetitions-PT-02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2964,0,0,16,0,0,0,0,201802092155
log339660724.txt,DatabaseWithMutex-PT-02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2824,0,0,16,0,0,0,0,201802092155
log339660724.txt,DrinkVendingMachine-COL-02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,4733,0,0,16,0,0,0,0,201802092155
log339660724.txt,Peterson-COL-2,CTLCardinality,-ltsminpath -its -smt ,18,0,18,10318,0,0,16,0,0,0,0,201802092155
log339660724.txt,Peterson-PT-2,CTLCardinality,-ltsminpath -its -smt ,18,0,18,10648,0,0,16,0,0,0,0,201802092155
log339660724.txt,Philosophers-COL-000005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5501,0,0,16,0,0,0,0,201802092155
log339660724.txt,SafeBus-COL-03,CTLCardinality,-ltsminpath -its -smt ,18,0,18,9451,0,0,16,0,0,0,0,201802092155
log339660724.txt,TokenRing-COL-005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,6145,0,0,16,0,0,0,0,201802092155
log339660724.txt,TokenRing-PT-005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3384,0,0,16,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0010,CTLFireability,-ltsminpath -its -smt ,18,0,18,7523,0,0,15,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6660,0,0,16,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5402,5,0,11,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5073,0,0,1,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5855,0,1,15,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0010,StateSpace,-ltsminpath -its -smt ,5,0,5,4397,0,0,3,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0010,UpperBounds,-ltsminpath -its -smt ,18,0,18,4682,0,0,16,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-COL-0200,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,13173,0,0,1,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-PT-0010,CTLFireability,-ltsminpath -its -smt ,18,0,18,3163,0,0,16,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-PT-0010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3240,0,0,16,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-PT-0010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3321,5,0,11,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-PT-0010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3067,0,0,1,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-PT-0010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3232,0,0,16,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-PT-0010,StateSpace,-ltsminpath -its -smt ,5,0,5,2124,0,0,3,0,0,0,0,201802092155
log339660725.txt,AirplaneLD-PT-0010,UpperBounds,-ltsminpath -its -smt ,18,0,18,2321,0,0,16,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2379,0,0,16,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,CTLFireability,-ltsminpath -its -smt ,18,0,18,2541,0,0,16,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3129,0,0,16,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,LTLFireability,-ltsminpath -its -smt ,18,0,18,3133,0,0,16,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3640,9,0,7,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3673,0,0,1,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3525,6,0,10,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,StateSpace,-ltsminpath -its -smt ,5,0,5,2630,0,0,3,0,0,0,0,201802092155
log339660725.txt,Angiogenesis-PT-01,UpperBounds,-ltsminpath -its -smt ,18,0,18,2531,0,0,16,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2596,0,0,16,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,CTLFireability,-ltsminpath -its -smt ,18,0,18,2711,0,0,16,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3425,0,0,16,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,LTLFireability,-ltsminpath -its -smt ,18,0,18,3304,0,0,16,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3793,5,0,11,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3289,0,0,1,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3712,12,0,4,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,StateSpace,-ltsminpath -its -smt ,5,0,5,2136,0,0,3,0,0,0,0,201802092155
log339660725.txt,AutoFlight-PT-01a,UpperBounds,-ltsminpath -its -smt ,18,0,18,2185,0,0,16,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,CTLFireability,-ltsminpath -its -smt ,18,0,18,573749,0,0,0,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,LTLCardinality,-ltsminpath -its -smt ,23,0,23,236998,0,0,0,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,LTLFireability,-ltsminpath -its -smt ,18,0,18,50213,0,0,0,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6838,0,0,0,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5950,0,0,0,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5561,0,0,0,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,StateSpace,-ltsminpath -its -smt ,5,0,5,3740,0,0,0,0,0,0,0,201802092155
log339660726.txt,AutoFlight-PT-01b,UpperBounds,-ltsminpath -its -smt ,18,0,18,3865,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,CTLFireability,-ltsminpath -its -smt ,18,0,18,8180,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,12812,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,LTLFireability,-ltsminpath -its -smt ,18,0,18,10779,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6719,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6067,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,9042,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,StateSpace,-ltsminpath -its -smt ,5,0,5,5087,0,0,0,0,0,0,0,201802092155
log339660726.txt,BridgeAndVehicles-COL-V04P05N02,UpperBounds,-ltsminpath -its -smt ,18,0,18,5666,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3008,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,CTLFireability,-ltsminpath -its -smt ,18,0,18,3238,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3632,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,LTLFireability,-ltsminpath -its -smt ,18,0,18,3764,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3979,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3558,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4046,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,StateSpace,-ltsminpath -its -smt ,5,0,5,2802,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircadianClock-PT-000001,UpperBounds,-ltsminpath -its -smt ,18,0,18,2964,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3342,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,CTLFireability,-ltsminpath -its -smt ,18,0,18,3179,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4030,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,LTLFireability,-ltsminpath -its -smt ,18,0,18,3806,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3880,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3497,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4220,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,StateSpace,-ltsminpath -its -smt ,5,0,5,2655,0,0,0,0,0,0,0,201802092155
log339660726.txt,CircularTrains-PT-012,UpperBounds,-ltsminpath -its -smt ,18,0,18,2720,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,4351,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4315,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,5193,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4182,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3260,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,ReachabilityFireability,-ltsminpath -its -smt ,27,0,27,4494,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,StateSpace,-ltsminpath -its -smt ,5,0,5,2791,0,0,0,0,0,0,0,201802092155
log339660726.txt,CSRepetitions-PT-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,3052,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,6784,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4673,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,4874,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4915,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4004,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4758,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,StateSpace,-ltsminpath -its -smt ,5,0,5,3406,0,0,0,0,0,0,0,201802092155
log339660727.txt,DatabaseWithMutex-PT-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,3313,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3863,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,CTLFireability,-ltsminpath -its -smt ,18,0,18,4157,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,5075,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,LTLFireability,-ltsminpath -its -smt ,18,0,18,5258,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5109,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4421,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5504,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,StateSpace,-ltsminpath -its -smt ,5,0,5,3805,0,0,0,0,0,0,0,201802092155
log339660727.txt,Dekker-PT-010,UpperBounds,-ltsminpath -its -smt ,18,0,18,3996,0,0,0,0,0,0,0,201802092155
log339660727.txt,DES-PT-00a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,109071,0,0,0,0,0,0,0,201802092155
log339660727.txt,DES-PT-00a,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,39444,0,0,0,0,0,0,0,201802092155
log339660727.txt,DES-PT-00a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,106736,0,0,0,0,0,0,0,201802092155
log339660727.txt,DES-PT-00a,StateSpace,-ltsminpath -its -smt ,5,0,5,53356,0,0,0,0,0,0,0,201802092155
log339660727.txt,DES-PT-00a,UpperBounds,-ltsminpath -its -smt ,18,0,18,48860,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,4956,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,CTLFireability,-ltsminpath -its -smt ,18,0,18,5652,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,11918,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,LTLFireability,-ltsminpath -its -smt ,18,0,18,6719,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4819,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4961,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4934,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,StateSpace,-ltsminpath -its -smt ,5,0,5,3867,0,0,0,0,0,0,0,201802092155
log339660727.txt,Diffusion2D-PT-D05N010,UpperBounds,-ltsminpath -its -smt ,18,0,18,3955,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5672,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,CTLFireability,-ltsminpath -its -smt ,18,0,18,5769,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,LTLCardinality,-ltsminpath -its -smt ,18,0,18,7699,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,LTLFireability,-ltsminpath -its -smt ,18,0,18,7304,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,7639,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6478,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7672,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,StateSpace,-ltsminpath -its -smt ,5,0,5,5094,0,0,0,0,0,0,0,201802092155
log339660727.txt,DLCshifumi-PT-2a,UpperBounds,-ltsminpath -its -smt ,18,0,18,5987,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,14801,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6175,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,7725,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6452,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6025,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,9251,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,StateSpace,-ltsminpath -its -smt ,5,0,5,5029,0,0,0,0,0,0,0,201802092155
log339660728.txt,DrinkVendingMachine-COL-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,4725,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2968,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,CTLFireability,-ltsminpath -its -smt ,18,0,18,2901,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3292,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,LTLFireability,-ltsminpath -its -smt ,18,0,18,3465,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3373,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3268,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3633,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,StateSpace,-ltsminpath -its -smt ,5,0,5,2670,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-010,UpperBounds,-ltsminpath -its -smt ,18,0,18,2664,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-200,LTLCardinality,-ltsminpath -its -smt ,18,0,18,41052,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-200,LTLFireability,-ltsminpath -its -smt ,18,0,18,53661,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-200,StateSpace,-ltsminpath -its -smt ,5,0,5,4386,0,0,0,0,0,0,0,201802092155
log339660728.txt,Eratosthenes-PT-500,StateSpace,-ltsminpath -its -smt ,5,0,5,6185,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3746,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,CTLFireability,-ltsminpath -its -smt ,18,0,18,3492,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4566,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,LTLFireability,-ltsminpath -its -smt ,18,0,18,4294,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4426,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3662,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4137,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,StateSpace,-ltsminpath -its -smt ,5,0,5,3113,0,0,0,0,0,0,0,201802092155
log339660728.txt,FMS-PT-002,UpperBounds,-ltsminpath -its -smt ,18,0,18,2859,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,CTLCardinality,-ltsminpath -its -smt ,18,0,18,8711,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,CTLFireability,-ltsminpath -its -smt ,18,0,18,9448,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,LTLCardinality,-ltsminpath -its -smt ,18,0,18,10478,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,LTLFireability,-ltsminpath -its -smt ,18,0,18,11876,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4389,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4849,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4525,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,StateSpace,-ltsminpath -its -smt ,5,0,5,3069,0,0,0,0,0,0,0,201802092155
log339660728.txt,IBM319-PT-none,UpperBounds,-ltsminpath -its -smt ,18,0,18,4027,0,0,0,0,0,0,0,201802092155
log339660729.txt,Kanban-PT-0005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,4940,0,0,0,0,0,0,0,201802092155
log339660729.txt,Kanban-PT-0005,CTLFireability,-ltsminpath -its -smt ,18,0,18,2379,0,0,0,0,0,0,0,201802092155
log339660729.txt,Kanban-PT-0005,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4444,0,0,0,0,0,0,0,201802092155
